z [m],T [K],M [kg/m2/s],Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.021175781249999998,1507.135415877277,0.4280810415090343,0.0014390442863185529,4.5786171771545215e-05,0.0001465941589354507,0.0966099737544534,0.000432533534580813,0.08394141944513209,0.00017643011176573132,5.442914705461073e-06,1.1924224566692359e-08,2.446808431634567e-07,9.886728189529422e-06,9.10749318251827e-07,0.001103799389628103,0.011810865790317768,0.04062754382718275,0.036946948011185726,2.5731308380373617e-05,0.0009581825191461328,3.1320728611721935e-06,8.716297885028572e-06,0.00010093107288269712,1.6467612840067882e-08,8.503525180452646e-05,5.037560435224991e-06,0.00045982964779922207,3.421447802178244e-05,0.0005254666782938179,4.6567830138254405e-06,0.0001565898621066745,2.1865753753939332e-07,4.055409606772109e-09,7.998883776668852e-09,1.4116638640757214e-08,3.076875388401631e-08,1.4005662670582628e-09,8.634310828717325e-06,3.6478804862120605e-08,6.78495341268899e-08,6.477957016133409e-09,3.216734429263122e-10,2.236624756456451e-06,8.309661213425214e-10,3.063668522055737e-09,9.046969565653818e-08,2.2676772724001835e-09,6.547108192976369e-07,1.7442376513057616e-08,0.7242485287216676,0.0,3.089511239939597e-07,1.0627860866625432e-05,2.551585810246241e-06,6.097960317497825e-05
0.021178710937499998,1518.4284837651664,0.4280810415090343,0.0014402443200543834,4.802745626366781e-05,0.00015561865059537987,0.09499732614254076,0.0004597493674629145,0.08474936545657492,0.00017432108994566454,5.01055418276898e-06,1.4364719094547179e-08,2.772194998187952e-07,1.0548889909616662e-05,9.765802373788612e-07,0.0011142999612253088,0.011354877373297264,0.04109413276701713,0.037648899007341995,2.693131818471347e-05,0.0009457424486139951,3.3193988415638722e-06,8.42812211844117e-06,9.728055380833528e-05,1.8625476762843784e-08,8.680499938797616e-05,5.395016346245564e-06,0.0004560387181442852,3.36366298921751e-05,0.0004967883534630838,4.961645849462253e-06,0.00015760552994807677,2.298500543417949e-07,4.573023851209625e-09,8.343583189015177e-09,1.4427829861541836e-08,3.084842183474401e-08,1.4891678569898378e-09,8.788174712461847e-06,3.486928182518211e-08,6.920616301375402e-08,6.623329068927613e-09,3.647337569399161e-10,2.2787740974311127e-06,8.995101667818841e-10,3.3298828279553556e-09,9.226268972834749e-08,2.3778419638677085e-09,6.634287265668224e-07,1.8448945993278795e-08,0.7243378385538563,0.0,3.03747535200353e-07,9.819395597864929e-06,2.5511102754462904e-06,6.059838988507402e-05
0.021181640624999998,1529.5718123886554,0.4280810415090343,0.0014410983930698714,5.0341726897682086e-05,0.00016512635967958378,0.09339302065639644,0.0004883591299043174,0.0855482021082425,0.00017203733528002666,4.610534679303147e-06,1.722904764940165e-08,3.1301054090573595e-07,1.1225511079532006e-05,1.044485323843299e-06,0.001122661449440493,0.010906103278141982,0.04155134803163825,0.03835621343136294,2.8134655929511524e-05,0.0009327490288521646,3.5096743434934084e-06,8.13546111011092e-06,9.364897351937382e-05,2.100262360640077e-08,8.853360601160441e-05,5.75648222369277e-06,0.00045148670372874137,3.296368767308679e-05,0.0004683896817089188,5.273317528584597e-06,0.00015839475506549493,2.414126242983104e-07,5.149111527922411e-09,8.698828459508444e-09,1.4738447342447885e-08,3.091205199059368e-08,1.581593964691012e-09,8.943981126180703e-06,3.33277470571711e-08,7.05763983785241e-08,6.771569142839358e-09,4.125643631181542e-10,2.321124907555903e-06,9.72202144869545e-10,3.6079324291522534e-09,9.40180240128978e-08,2.492770262177761e-09,6.718834313884674e-07,1.949937427176103e-08,0.7244268230894292,0.0,2.974845794136956e-07,9.036167835379796e-06,2.5469874896998552e-06,6.0105460543005676e-05
0.021184570312499998,1540.5590440771011,0.4280810415090343,0.0014415976035550993,5.272822985506474e-05,0.00017513714329912185,0.09179808795485578,0.0005184007461541581,0.0863374212903249,0.00016958174653929441,4.2423814462096805e-06,2.0577256935501133e-08,3.522036853996641e-07,1.1913193791676085e-05,1.1141832737034135e-06,0.00112881134195655,0.010464948290399352,0.0419985031368646,0.039068673779489346,2.9336134843465385e-05,0.0009192161363212332,3.701960382025376e-06,7.839093652317276e-06,9.00441168842062e-05,2.361062412696932e-08,9.0209461744527e-05,6.1192500031662014e-06,0.000446173085009214,3.220072975973197e-05,0.0004403925751614731,5.590525902181697e-06,0.00015894879712201332,2.533200878198196e-07,5.788251671939886e-09,9.064448173750381e-09,1.5047701334814655e-08,3.095922168193446e-08,1.6778515614073945e-09,9.1017443590007e-06,3.185102439442902e-08,7.195993034848646e-08,6.922575109664794e-09,4.6554211130080486e-10,2.363619514064869e-06,1.048830584532322e-09,3.896917643175388e-09,9.572910275613415e-08,2.6124998472587232e-09,6.800511602199896e-07,2.059385624664814e-08,0.7245153621702278,0.0,2.901968644456445e-07,8.281912949539821e-06,2.5390509134776873e-06,5.95010895196046e-05
0.021187499999999998,1551.3839801423348,0.4280810415090343,0.0014417336914149927,5.5185946371729715e-05,0.00018567098506715388,0.09021355477156419,0.0005499099593997704,0.08711652351596327,0.0001669582146927241,3.905264160687533e-06,2.4473119810717136e-08,3.949173078772185e-07,1.2608191999472883e-05,1.1853571365273992e-06,0.0011326911306663479,0.010031803885865458,0.0424349123265409,0.03978605595897609,3.053035523844059e-05,0.0009051586020541271,3.895245854872005e-06,7.539860812759409e-06,8.647350325265061e-05,2.6459482643165498e-08,9.182030154602023e-05,6.480431634415327e-06,0.0004401029700113184,3.13536852521211e-05,0.00041291215669862335,5.911872443162381e-06,0.00015926007503776026,2.6554134305384544e-07,6.4949721913369075e-09,9.440208978258551e-09,1.5354764064505865e-08,3.0989535760423546e-08,1.777934177413578e-09,9.261475631967803e-06,3.0436184735492076e-08,7.335643572004764e-08,7.076227869341954e-09,5.240478918015686e-10,2.406193045399281e-06,1.1291067999500696e-09,4.195773753010853e-09,9.738917157372298e-08,2.7370470582033396e-09,6.879079945855564e-07,2.1732383414915534e-08,0.7246033369427866,0.0,2.819350662149979e-07,7.559839369535097e-06,2.5271581719121593e-06,5.8786317967014395e-05
0.021190429687499998,1562.040591316074,0.4280810415090343,0.0014414990809023373,5.771359557909719e-05,0.00019674793670842742,0.08864044105594863,0.000582920084860857,0.08788501914662677,0.00016417163773328167,3.598036590617737e-06,2.8984463397090818e-08,4.4123759176644025e-07,1.3306419549173914e-05,1.257649284858851e-06,0.0011342570016414158,0.00960704677571894,0.04285989274779305,0.040508130156790265,3.1711647811456796e-05,0.000890592146800982,4.088443591267942e-06,7.238661647331674e-06,8.29443471336514e-05,2.9557393813580166e-08,9.335331629198814e-05,6.836986613685613e-06,0.00043328721093238595,3.0429249489180505e-05,0.00038605572167632043,6.2358381485280585e-06,0.0001593222592794588,2.78039040476852e-07,7.273671046504982e-09,9.825812378815547e-09,1.5658772931627946e-08,3.1002628472274546e-08,1.8818208947753853e-09,9.423182867783703e-06,2.908052957743446e-08,7.476557987331592e-08,7.232390107034406e-09,5.884640296393088e-10,2.4487730770284703e-06,1.2126513586733694e-09,4.503259344122135e-09,9.899135499821578e-08,2.866404923642488e-09,6.954299845390681e-07,2.2914723982441396e-08,0.7246906303684102,0.0,2.727650641576944e-07,6.872610033389927e-06,2.511198184142037e-06,5.796295700236133e-05
0.021193359374999998,1572.523053122138,0.4280810415090343,0.0014408869935558222,6.0309625686819767e-05,0.00020838796169794178,0.08707975560731451,0.0006174615085777292,0.0886424311522768,0.00016122795452077723,3.319277805359083e-06,3.4183467416418995e-08,4.912177314146404e-07,1.400346410282694e-05,1.3306494037010332e-06,0.0011334807345043181,0.009191036237913904,0.04327276855303553,0.04123466076344197,3.2874009938569496e-05,0.0008755334068693465,4.280386265618433e-06,6.936451451398464e-06,7.946351653502713e-05,3.2910453297485724e-08,9.47952972375812e-05,7.185753398413791e-06,0.00042574256039003185,2.94347972260773e-05,0.0003599217676160105,6.5607903873847155e-06,0.00015913039075416926,2.9076929678261603e-07,8.128516814114612e-09,1.0220889953259427e-08,1.595883456665719e-08,3.0998168093745886e-08,1.989476249272937e-09,9.586870056121282e-06,2.7781564867513446e-08,7.618701636121932e-08,7.390904528076218e-09,6.591705957244537e-10,2.4912793313704484e-06,1.2989782569402282e-09,4.817948329559674e-09,1.0052870580176108e-07,3.000540354834357e-09,7.025933181617709e-07,2.4140395186470498e-08,0.7247771277109242,0.0,2.627668561364087e-07,6.222331831715379e-06,2.491097601980653e-06,5.7033597460394866e-05
0.02119921875,1592.9517645564288,0.4280810415090343,0.0014385148793433448,6.570123831307346e-05,0.00023341430370864136,0.08399836887098765,0.0006912141605694704,0.09012278854741032,0.00015489081836721268,2.8420341513810475e-06,4.687138658140793e-08,6.022121108053196e-07,1.53800524949412e-05,1.4772232305746848e-06,0.0011248794881960874,0.008386175735725018,0.04406033665225019,0.042700438076359086,3.512294334693604e-05,0.0008439926813996664,4.656789878173225e-06,6.331991749600399e-06,7.26654999566737e-05,4.039239347090261e-08,9.736662915626588e-05,7.850292466252188e-06,0.0004085378739898052,2.7259908733372024e-05,0.0003100797524707398,7.2084889594106695e-06,0.00015797554258011536,3.167763082839616e-07,1.0077772613359375e-08,1.1038133784323596e-08,1.654442207884803e-08,3.09358156348714e-08,2.215955344328836e-09,9.920191302426796e-06,2.5346287739043466e-08,7.906580241152149e-08,7.714459757991785e-09,8.205463934013033e-10,2.5758120418160293e-06,1.478148039125074e-09,5.464061032413391e-09,1.0338863370373885e-07,3.2829476888039514e-09,7.157766907093709e-07,2.67193541846705e-08,0.724947404011984,0.0,2.4056584934667456e-07,5.036972425857576e-06,2.4384138095539822e-06,5.4867477486052076e-05
0.021205078125,1612.6252778666544,0.4280810415090343,0.0014345765414906448,7.134110199273577e-05,0.000260907423594409,0.08097792245349143,0.0007713323331127463,0.09155377003853472,0.00014802094630370652,2.456645062721685e-06,6.313745134497732e-08,7.272627185991276e-07,1.6695837226256813e-05,1.6212140477667828e-06,0.0011070314502461063,0.0076198364943537225,0.04479212653970129,0.04418093866609393,3.72245703518965e-05,0.0008107216438728208,5.0138571600798235e-06,5.735215559695949e-06,6.613090967658542e-05,4.8887068063210715e-08,9.941697842153932e-05,8.446635829608674e-06,0.0003887836547526609,2.4906152113836482e-05,0.00026402553063057836,7.838694329480255e-06,0.0001557922561211879,3.43025066503035e-07,1.2369099194027652e-08,1.1886888333612936e-08,1.7103080822175945e-08,3.080066909497611e-08,2.4567018018298502e-09,1.0261305724421369e-05,2.3110777614295004e-08,8.198890609849785e-08,8.044981908933328e-09,1.0109461419473e-09,2.658903935638096e-06,1.6608774199329029e-09,6.118276217284751e-09,1.059093415307665e-07,3.5831713073609448e-09,7.272657180322424e-07,2.945771820423466e-08,0.725113294704882,0.0,2.1623863175004979e-07,4.0094560196771e-06,2.3691491314398154e-06,5.233142027747089e-05
0.0212109375,1631.5066394745602,0.4280810415090343,0.0014290524830866172,7.720752316729309e-05,0.00029100304867748334,0.07802570395502233,0.0008579078702021653,0.09293221155812216,0.00014069540064120972,2.147482036775567e-06,8.349663360437455e-08,8.649120694860621e-07,1.791136248437158e-05,1.758553219206655e-06,0.0010802998955694453,0.006894072114149942,0.04546333444433234,0.04567412969471223,3.912961311608777e-05,0.0007758853676484885,5.341701122956483e-06,5.153729484177903e-06,5.989861064731409e-05,5.831726866169374e-08,0.0001008442747584029,8.951462663326304e-06,0.0003668117736084938,2.2444759557514782e-05,0.00022216154059257688,8.43589917285703e-06,0.00015259615078544236,3.689351398861897e-07,1.501550787106367e-08,1.2761432172555772e-08,1.7627077274653703e-08,3.059155688614052e-08,2.710874122255832e-09,1.0610064800683388e-05,2.1061221089234554e-08,8.495325411902319e-08,8.380439503877737e-09,1.2324662042142973e-09,2.7396287923803595e-06,1.8405823717023537e-09,6.76431539371993e-09,1.0803799173039837e-07,3.899793427263256e-09,7.368910327756489e-07,3.234111257605282e-08,0.725274015257784,0.0,1.907076362955781e-07,3.1380665348052247e-06,2.2839292346182407e-06,4.947234882779276e-05
0.021216796875,1649.5641455861214,0.4280810415090343,0.0014219416735348747,8.327506240033553e-05,0.00032381838667851735,0.07514850830430647,0.0009509472723449937,0.09425531664830403,0.00013300246537793414,1.899324985403771e-06,1.0836664879046302e-07,1.0127193185195256e-06,1.898744697096447e-05,1.8849945056616691e-06,0.0010452975328873217,0.006210504084030765,0.04606958007352091,0.047177925005708415,4.07891127325804e-05,0.0007396641511092823,5.630582211895674e-06,4.594669611783189e-06,5.399961309588545e-05,6.853389135434646e-08,0.00010155810002772478,9.344329387023717e-06,0.00034302541820498665,1.9946965001007788e-05,0.0001847155428771039,8.984209550357746e-06,0.00014842822423900728,3.938375613473301e-07,1.8015224601906663e-08,1.3654722994578058e-08,1.8108712067164324e-08,3.030809610499968e-08,2.977388876008046e-09,1.0966218523027034e-05,1.9185409893369303e-08,8.795564209446949e-08,8.718402548521032e-09,1.4864749132981042e-09,2.8169431713052835e-06,2.0096222938171407e-09,7.384446334920133e-09,1.0972557616772525e-07,4.230776526377036e-09,7.444999339317198e-07,3.5349535829079485e-08,0.7254288504961207,0.0,1.6493228357304882e-07,2.414829803732898e-06,2.183941857766517e-06,4.634641866677863e-05
0.02122265625,1666.7719692795865,0.4280810415090343,0.0014132628852637189,8.951496283815327e-05,0.0003594449811398032,0.07235254421219675,0.001050361381580367,0.09552070177151438,0.0001250387000110748,1.6984669446147423e-06,1.3799419421199977e-07,1.1672500560380872e-06,1.9887600267453695e-05,1.99637057908902e-06,0.0010028603771895,0.005570289359725008,0.046607014384019874,0.04869019391665865,4.215677020116505e-05,0.0007022549158013349,5.871474839326143e-06,4.064342955018514e-06,4.845694832536816e-05,7.931235102806939e-08,0.00010148626000068575,9.60918490517943e-06,0.00031788166745197466,1.74799398466891e-05,0.00015175035715076955,9.468032291625608e-06,0.00014335379403180947,4.1699889244227544e-07,2.1348411925726436e-08,1.4558413867136672e-08,1.85405452935615e-08,2.995075514238761e-08,3.2549397406651016e-09,1.132940381186261e-05,1.747243853426977e-08,9.09927216319185e-08,9.056034206961509e-09,1.773372842307439e-09,2.8897069580799795e-06,2.1598717645641476e-09,7.960326799869105e-09,1.1092870438952251e-07,4.573423990251792e-09,7.499611960315077e-07,3.845712226099559e-08,0.7255771607214614,0.0,1.3982013469315398e-07,1.827137257750448e-06,2.070852410693933e-06,4.301679696945455e-05
0.021228515625,1683.1107121570183,0.4280810415090343,0.001403055534029093,9.589569289480462e-05,0.00039794114210066757,0.06964335252270389,0.001155957176391787,0.09672643304773068,0.00011690584735111185,1.5333731022867366e-06,1.7238371358166296e-07,1.3241691038640232e-06,2.058034756507719e-05,2.0888447617173123e-06,0.0009540103102547564,0.004974101138829865,0.04707242156283254,0.050208768804063934,4.319125645471042e-05,0.0006638727278464755,6.056592542914552e-06,3.5679440017405876e-06,4.328584890363181e-05,9.035589320344617e-08,0.00010058063969601139,9.735561360798841e-06,0.0002918705911724036,1.5103341382904127e-05,0.0001231820904282486,9.872812639499666e-06,0.000137460299793211,4.376552400926937e-07,2.497488447776448e-08,1.5462934202634024e-08,1.8915631484399912e-08,2.952089576998956e-08,3.542023616675451e-09,1.1699135536953913e-05,1.5912442971713976e-08,9.406096944888988e-08,9.390101874520567e-09,2.0923732041671085e-09,2.9567142243060253e-06,2.283399611220415e-09,8.473960080335787e-09,1.1161133057337502e-07,4.9243682994610165e-09,7.531695049947549e-07,4.1632155778163e-08,0.7257183852899035,0.0,1.1615464016746313e-07,1.3594219537431265e-06,1.94672487706465e-06,3.9551016354119544e-05
0.021234375,1698.5678519688033,0.4280810415090343,0.0013913799512418408,0.00010238358065201277,0.0004393243332116611,0.06702573924511296,0.0012674324252110077,0.09787105307714365,0.00010870758217548638,1.3949148042183508e-06,2.1123680657087086e-07,1.4784360231957063e-06,2.1041293719012773e-05,2.159155208068154e-06,0.0008999088374303645,0.0044221238148157635,0.04746331049222834,0.051731451707398006,4.385848676146397e-05,0.0006247519632816262,6.179852895130384e-06,3.1093647637761312e-06,3.849419216792691e-05,1.0130699134265209e-07,9.88217105798268e-05,9.71932876230293e-06,0.00026549248881331,1.2866698951930593e-05,9.880459365413873e-05,1.0185782168179212e-05,0.0001308541050155515,4.550544848133407e-07,2.8833297740442503e-08,1.6357643119298117e-08,1.9227752401541298e-08,2.9020790979660395e-08,3.836974334010084e-09,1.2074801110474975e-05,1.4496376719918273e-08,9.715663874825736e-08,9.71701161743018e-09,2.441328435511566e-09,3.0167335406020426e-06,2.3732018843618546e-09,8.908701192282285e-09,1.1174631895264468e-07,5.279594093591753e-09,7.540492728138371e-07,4.4837388049348164e-08,0.7258520439345603,0.0,9.454391705460735e-08,9.947164468856129e-07,1.813930697573123e-06,3.601808264226724e-05
0.021240234375,1713.1380589288433,0.4280810415090343,0.001378317036616405,0.00010894351273361818,0.00048356400929816003,0.0645037252930464,0.001384373876592647,0.09895359689194645,0.00010054618347131096,1.2762684583092654e-06,2.5391263167731787e-07,1.6245938115598966e-06,2.1254747498522932e-05,2.2048295844984584e-06,0.0008418052120788943,0.003914062335586706,0.04777799105889959,0.05325602041030444,4.413372150391058e-05,0.0005851465933555806,6.237249870472449e-06,2.691105813887412e-06,3.408315325697626e-05,1.1176680993676653e-07,9.622116664544942e-05,9.5629403065177e-06,0.00023923505241550731,1.0807784569693567e-05,7.83175671521187e-05,1.0396668116378121e-05,0.0001236564893034214,4.6850357976878876e-07,3.2842169651094984e-08,1.7231058232208086e-08,1.9471634767728726e-08,2.8453615840043722e-08,4.138002438047259e-09,1.2455659507516602e-05,1.3215819354159475e-08,1.0027569547419208e-07,1.0032868675510669e-08,2.8166294680692756e-09,3.0685557194530493e-06,2.423899830186777e-09,9.250233725031503e-09,1.1131675026392633e-07,5.634501673154585e-09,7.525576111656314e-07,4.803069739101628e-08,0.7259777362465231,0.0,7.53941736405089e-08,7.159692051190394e-07,1.6750448543231741e-06,3.248553939554895e-05
0.02124609375,1726.8233566343044,0.4280810415090343,0.001363967264778343,0.00011553966704979334,0.0005305754825663484,0.062080514161580315,0.0015062595198673855,0.09997359653027901,9.251926684142694e-05,1.1726000870101364e-06,2.994189046379367e-07,1.7571273949749152e-06,2.121475053642996e-05,2.2243488524175155e-06,0.0007809824636967125,0.003449165408320371,0.048015630995517214,0.05478023460154686,4.400331277915952e-05,0.0005453290917859224,6.227102102772362e-06,2.3142864827534433e-06,3.0048006783872456e-05,1.2132141722532758e-07,9.282235147391803e-05,9.275148748304081e-06,0.00021355221329164814,8.95201067548441e-06,6.135573150743313e-05,1.0498309893501912e-05,0.00011599906578459987,4.774166291994343e-07,3.690289242646058e-08,1.8071156832928373e-08,1.9643140004417155e-08,2.782340994202582e-08,4.443239111691913e-09,1.284084536413837e-05,1.2062813203885564e-08,1.0341374457510849e-07,1.0333564863885543e-08,3.2132006673983064e-09,3.1110459025759915e-06,2.4323035939254394e-09,9.487433468892733e-09,1.1031688070350185e-07,5.98401353877362e-09,7.486862846964908e-07,5.1166100671733836e-08,0.7260951397954221,0.0,5.890796587002676e-08,5.070506235715616e-07,1.5327339527441037e-06,2.901669714153459e-05
0.021251953125,1739.6331087634478,0.4280810415090343,0.0013484490491785166,0.0001221362474312064,0.0005802154299813074,0.05975847797294395,0.0016324652363069248,0.10093107420077452,8.471674568001686e-05,1.0806523235482406e-06,3.4643993345900016e-07,1.8708562033702671e-06,2.092540874044529e-05,2.217243406393659e-06,0.0007187048969268405,0.0030262612564726458,0.04817628958197437,0.056301842769156,4.3465916345597354e-05,0.00050558757971006,6.150153857191065e-06,1.978743679276138e-06,2.6379015449653993e-05,1.2957221341666098e-07,8.869837619517894e-05,8.870233072668881e-06,0.0001888462123500964,7.312789422366136e-06,4.751675593686786e-05,1.0487128300440987e-05,0.00010801888657969599,4.813588042355588e-07,4.090463267465479e-08,1.8865739420046823e-08,1.9739414119618845e-08,2.7135011530020403e-08,4.750782031711138e-09,1.322937851245001e-05,1.1029725814525596e-08,1.0656595359492402e-07,1.0614891357931316e-08,3.624605577316111e-09,3.143196132530457e-06,2.397755219309655e-09,9.613040790155477e-09,1.0875268087405864e-07,6.322722621211795e-09,7.424625181518715e-07,5.419509997175411e-08,0.7262040073752247,0.0,4.5103781108241524e-08,3.53431159048824e-07,1.3896429239840729e-06,2.5668219771518853e-05
0.0212578125,1751.5838201336398,0.4280810415090343,0.0013318964997316044,0.0001286981889653874,0.0006322796218412598,0.05753916154076084,0.0017622758856749687,0.10182652449006648,7.721819869428629e-05,9.983244320914175e-07,3.934031200999715e-07,1.9613175807883687e-06,2.040049575291939e-05,2.184111969123199e-06,0.0006561703335165957,0.002643803997737229,0.048260925513901425,0.057818590430565496,4.253301959390621e-05,0.0004662210191871441,6.009518446233436e-06,1.6832014816368752e-06,2.3062348476324013e-05,1.3616714365265476e-07,8.39480849510618e-05,8.366829031487368e-06,0.00016545405332373092,5.892695112081098e-06,3.6386118707302316e-05,1.036339931537693e-05,9.985350967474084e-05,4.800811881767143e-07,4.473074462018325e-08,1.9602838451449835e-08,1.975898807144003e-08,2.639396506040179e-08,5.058740866984095e-09,1.3620178951921827e-05,1.0109137580028363e-08,1.0972698243951634e-07,1.087267270676263e-08,4.043267033671079e-09,3.1641742093458034e-06,2.322196759776115e-09,9.624079278459656e-09,1.0664190517141584e-07,6.645076354179926e-09,7.339485956815137e-07,5.706831151737785e-08,0.7263041638093994,0.0,3.385075715893829e-08,2.4255533803667986e-07,1.248287349779356e-06,2.2488225525556223e-05
0.021263671875,1762.6987498323772,0.4280810415090343,0.001314456644580937,0.00013519180581500316,0.0006865033434290602,0.055423303399165916,0.0018949005586022527,0.10266088651881305,7.009080394236574e-05,9.243019384275469e-07,4.3857941304448505e-07,2.0250969063229532e-06,1.9662376231545222e-05,2.1265622101343712e-06,0.00059446978929651,0.0022999282297035714,0.048271377521415894,0.05932823015848449,4.122869285022632e-05,0.0004275325181047849,5.810468877624622e-06,1.4254886760402721e-06,2.008098146857813e-05,1.4082890523939012e-07,7.869026132198065e-05,7.786497906873353e-06,0.0001436390115178327,4.685207578249972e-06,2.7557672812118343e-05,1.0131297661429029e-05,9.16362928462457e-05,4.73542427490037e-07,4.8266085455364066e-08,2.0271149001444593e-08,1.9701822076597583e-08,2.560640553741386e-08,5.365280218842021e-09,1.4012086857309902e-05,9.293755203379003e-09,1.1289092873419143e-07,1.1102915302122696e-08,4.460791451763376e-09,3.1733648066484757e-06,2.2099537224977073e-09,9.521982143194374e-09,1.0401367067897165e-07,6.945586309163597e-09,7.232402606918952e-07,5.973729070576182e-08,0.7263955026529715,0.0,2.491118601381425e-08,1.6396270164958943e-07,1.1109580002504705e-06,1.9515009107695696e-05
0.02126953125,1773.0073444433426,0.4280810415090343,0.0012962862187579482,0.00014158535814871254,0.0007425647999019614,0.053410872141752413,0.002029491401689429,0.10343550735417856,6.338795738164722e-05,8.577616721073631e-07,4.80207520994472e-07,2.060066570712621e-06,1.8740368745761214e-05,2.0470807098948103e-06,0.0005345564910820169,0.001992509108697236,0.04821031782087889,0.060828533645207586,3.958854585367123e-05,0.00038982107930280797,5.560095452844529e-06,1.2027794723688062e-06,1.7415540425167035e-05,1.4337664318488572e-07,7.305665077138588e-05,7.152188960535647e-06,0.00012358734668073017,3.6767866212693363e-06,2.0649309734526535e-05,9.798695058118266e-06,8.349215535161874e-05,4.619145167043238e-07,5.1404470896565455e-08,2.0860453730547688e-08,1.9569291167674677e-08,2.477892441167093e-08,5.668658066506759e-09,1.4403886824586821e-05,8.576351989837906e-09,1.1605129762879105e-07,1.130196130054956e-08,4.868373386770098e-09,3.170399498318394e-06,2.0672705007275523e-09,9.312417177368595e-09,1.0090755683080194e-07,7.219049448450978e-09,7.104639952755223e-07,6.21564387320374e-08,0.7264779830053841,0.0,1.7983823015045605e-08,1.0921977590470547e-07,9.796431578353486e-07,1.6776431067892542e-05
0.021275390625,1782.544509958062,0.4280810415090343,0.001277548149981752,0.00014784952109108825,0.0008000915550176068,0.05150111595179939,0.002165165127418002,0.10415209830739773,5.714863420346854e-05,7.981559372425271e-07,5.16627513331174e-07,2.065508310071495e-06,1.7668722913981123e-05,1.9488473281512505e-06,0.00047722524003955677,0.0017192251054583176,0.048081180076049036,0.06231730578877324,3.7657953263706885e-05,0.0003533723697752763,5.266862667192771e-06,1.0118338294183282e-06,1.5045064520717673e-05,1.4373852473852544e-07,6.718447472611166e-05,6.486750019157806e-06,0.00010540987722478579,2.8490352222434286e-06,1.531367436015869e-05,9.37672190577845e-06,7.553400758459e-05,4.455719427942349e-07,5.4055474400368905e-08,2.1362013020184905e-08,1.936411343639577e-08,2.3918422939144324e-08,5.967258187650589e-09,1.4794335202307496e-05,7.949735430497544e-09,1.1920100322696901e-07,1.146663752876592e-08,5.257245314989046e-09,3.1551734263536712e-06,1.901672542489738e-09,9.004831791919443e-09,9.737226993395325e-08,7.460764807496472e-09,6.95773323220379e-07,6.428485826745888e-08,0.7265516265162888,0.0,1.274252835231413e-08,7.172809909868181e-08,8.55972779495945e-07,1.4289958385818555e-05
0.021281249999999998,1791.3497508253397,0.4280810415090343,0.0012584078915699386,0.00015395774565773397,0.0008586697844713559,0.049692622884795735,0.0023010260913385416,0.10481268597007705,5.13974847062311e-05,7.450668649293361e-07,5.464076599511738e-07,2.0421095074981597e-06,1.648441535639983e-05,1.8355141634436876e-06,0.00042310222364228835,0.001477620709128587,0.04788806508963454,0.06379240051858982,3.5489690301810056e-05,0.0003184492590744499,4.9401063192194045e-06,8.492177178055116e-07,1.2947673451420498e-05,1.419539169245262e-07,6.120912063225976e-05,5.8116193061224055e-06,8.914767367070256e-05,2.180745753510662e-06,1.1244327716857143e-05,8.879125819397734e-06,6.785999565355009e-05,4.250654389149496e-07,5.614986251794666e-08,2.1768892723696453e-08,1.9090226403408292e-08,2.3031959585655485e-08,6.259615527575882e-09,1.5182189089362908e-05,7.406741289348461e-09,1.2233240619230298e-07,1.1594388490466744e-08,5.61913111982164e-09,3.127847659462074e-06,1.7212518617157006e-09,8.611767292464787e-09,9.346394689691491e-08,7.66672903380507e-09,6.793443344101054e-07,6.608802153096366e-08,0.7266165145471934,0.0,8.86684412530148e-09,4.6465756848309964e-08,7.411866697398448e-07,1.206328407251603e-05
